county.ind,state.county,yr,wk,diffGDD.9403
5,17031,1996,18,-61.9108
5,17031,1996,19,-74.2515
5,17031,1996,20,-90.9199
5,17031,1996,21,-108.2641
5,17031,1996,22,-131.9822
5,17031,1996,23,-153.9884
5,17031,1996,24,-133.6482
5,17031,1997,16,-91.6056
5,17031,1997,17,-83.4998
5,17031,1997,18,-78.2708
5,17031,1997,19,-84.0165
5,17031,1997,20,-77.0389
5,17031,1997,21,-72.5811
5,17031,1997,22,-72.5282
5,17031,1997,23,-78.8904
5,17031,1997,24,-97.0972
5,17031,1998,16,71.8164
5,17031,1998,17,81.2242
5,17031,1998,18,100.0612
5,17031,1998,19,94.4815
5,17031,1998,20,95.1721
5,17031,1998,21,110.0459
5,17031,1998,22,101.4348
5,17031,1998,23,94.3646
5,17031,1998,24,97.6498
5,17031,1999,16,124.2214
5,17031,1999,17,109.8232
5,17031,1999,18,105.5512
5,17031,1999,19,124.4725
5,17031,1999,20,118.4501
5,17031,1999,21,133.7759
5,17031,1999,22,188.2378
5,17031,1999,23,196.8996
5,17031,1999,24,188.7598
5,17031,2000,16,40.2344
5,17031,2000,17,19.7752
5,17031,2000,18,0.1262
5,17031,2000,19,-8.5445
5,17031,2000,20,-4.6359
5,17031,2000,21,-30.7031
5,17031,2000,22,-47.4782
5,17031,2000,23,-58.6004
5,17031,2000,24,-56.2422
5,17031,2001,16,-1.6016
5,17031,2001,17,-19.5708
5,17031,2001,18,-18.3988
5,17031,2001,19,-35.1555
5,17031,2001,20,-23.9779
5,17031,2001,21,-5.6581
5,17031,2001,22,7.5848
5,17031,2001,23,27.8236
5,17031,2001,24,55.8298
5,17031,2002,16,-41.6396
5,17031,2002,17,-23.6038
5,17031,2002,18,0.3322
5,17031,2002,19,18.0855
5,17031,2002,20,12.5961
5,17031,2002,21,29.0409
5,17031,2002,22,34.9138
5,17031,2002,23,54.6956
5,17031,2002,24,53.1598
5,17031,2003,16,-80.9806
5,17031,2003,17,-88.1088
5,17031,2003,18,-93.4658
5,17031,2003,19,-69.4745
5,17031,2003,20,-80.2529
5,17031,2003,21,-99.6991
5,17031,2003,22,-119.5392
5,17031,2003,23,-127.1754
5,17031,2003,24,-138.0062
5,17031,2004,16,47.4234
5,17031,2004,17,20.2922
5,17031,2004,18,-9.7848
5,17031,2004,19,-19.5475
5,17031,2004,20,-25.2389
5,17031,2004,21,-37.3471
5,17031,2004,22,-58.9322
5,17031,2004,23,-59.0824
5,17031,2004,24,-87.0912
5,17031,2005,16,49.4664
5,17031,2005,17,40.9192
5,17031,2005,18,68.1152
5,17031,2005,19,56.6705
5,17031,2005,20,69.0511
5,17031,2005,21,91.7439
5,17031,2005,22,92.8748
5,17031,2005,23,124.6596
5,17031,2005,24,135.0898
5,17031,2006,16,35.7524
5,17031,2006,17,29.0052
5,17031,2006,18,7.9102
5,17031,2006,19,-1.9275
5,17031,2006,20,5.5441
5,17031,2006,21,6.8749
5,17031,2006,22,19.3428
5,17031,2006,23,59.0296
5,17031,2006,24,57.8298
5,17031,2007,16,99.5454
5,17031,2007,17,87.8382
5,17031,2007,18,75.4632
5,17031,2007,19,78.4485
5,17031,2007,20,76.2611
5,17031,2007,21,57.8789
5,17031,2007,22,52.5508
5,17031,2007,23,62.6736
5,17031,2007,24,79.6598
5,17031,2008,16,-7.7266
5,17031,2008,17,-32.4838
5,17031,2008,18,-42.0158
5,17031,2008,19,-59.0525
5,17031,2008,20,-58.8989
5,17031,2008,21,-55.6661
5,17031,2008,22,-68.6972
5,17031,2008,23,-60.5444
5,17031,2008,24,-72.5522
5,17031,2009,16,-37.6516
5,17031,2009,17,-28.8528
5,17031,2009,18,-31.2088
5,17031,2009,19,-58.9205
5,17031,2009,20,-69.7479
5,17031,2009,21,-104.6461
5,17031,2009,22,-114.9572
5,17031,2009,23,-128.0084
5,17031,2009,24,-118.1912
5,17031,2010,16,32.2224
5,17031,2010,17,37.1332
5,17031,2010,18,26.4212
5,17031,2010,19,50.1075
5,17031,2010,20,75.8831
5,17031,2010,21,102.7289
5,17031,2010,22,111.8068
5,17031,2010,23,114.4096
5,17031,2010,24,130.7598
5,17031,2011,16,4.7764
5,17031,2011,17,-8.9578
5,17031,2011,18,-21.7788
5,17031,2011,19,-16.1135
5,17031,2011,20,-6.6979
5,17031,2011,21,32.6659
5,17031,2011,22,47.0248
5,17031,2011,23,81.2096
5,17031,2011,24,78.9998
5,17031,2012,16,93.6724
5,17031,2012,17,107.8692
5,17031,2012,18,120.8062
5,17031,2012,19,152.3095
5,17031,2012,20,170.6801
5,17031,2012,21,181.9799
5,17031,2012,22,203.9478
5,17031,2012,23,224.4896
5,17031,2012,24,221.9998
5,17031,2013,16,-5.1126
5,17031,2013,17,-16.2098
5,17031,2013,18,-26.2238
5,17031,2013,19,-39.3385
5,17031,2013,20,-35.6569
5,17031,2013,21,-5.5261
5,17031,2013,22,-40.5132
5,17031,2013,23,-62.1334
5,17031,2013,24,-68.2272
5,17031,2014,16,36.2574
5,17031,2014,17,30.0092
5,17031,2014,18,27.3412
5,17031,2014,19,10.6965
5,17031,2014,20,-2.1579
5,17031,2014,21,-29.2271
5,17031,2014,22,-50.7232
5,17031,2014,23,-58.9344
5,17031,2014,24,-68.2882
5,17031,2015,16,28.0154
5,17031,2015,17,9.8002
5,17031,2015,18,-19.6288
5,17031,2015,19,-47.6845
5,17031,2015,20,-58.7779
5,17031,2015,21,-52.1791
5,17031,2015,22,-44.9672
5,17031,2015,23,-41.5714
5,17031,2015,24,-43.8582
5,17031,2016,16,40.1694
5,17031,2016,17,47.6372
5,17031,2016,18,41.4382
5,17031,2016,19,28.7185
5,17031,2016,20,39.3991
5,17031,2016,21,32.7439
5,17031,2016,22,50.3918
5,17031,2016,23,60.1056
5,17031,2016,24,79.6198
5,17031,2017,16,50.1814
5,17031,2017,17,36.9722
5,17031,2017,18,14.7562
5,17031,2017,19,14.6775
5,17031,2017,20,12.8131
5,17031,2017,21,4.0129
5,17031,2017,22,-1.5662
5,17031,2017,23,-12.0734
5,17031,2017,24,-28.7462
5,17031,2018,16,88.9614
5,17031,2018,17,73.4762
5,17031,2018,18,90.4752
5,17031,2018,19,103.9825
5,17031,2018,20,120.3391
5,17031,2018,21,111.1359
5,17031,2018,22,100.6108
5,17031,2018,23,106.1696
5,17031,2018,24,116.0898
6,17037,1994,16,69.1432
6,17037,1994,17,75.0615
6,17037,1994,18,60.9877
6,17037,1994,19,63.5556
6,17037,1994,20,53.3786
6,17037,1994,21,46.2189
6,17037,1994,22,31.8692
6,17037,1994,23,18.8081
6,17037,1994,24,-12.6498
6,17037,1995,16,-14.7808
6,17037,1995,17,15.7055
6,17037,1995,18,21.2497
6,17037,1995,19,3.3276
6,17037,1995,20,26.1186
6,17037,1995,21,25.0539
6,17037,1995,22,33.8052
6,17037,1995,23,63.9041
6,17037,1995,24,82.6222
6,17037,1996,16,-56.9828
6,17037,1996,17,-62.7395
6,17037,1996,18,-62.2623
6,17037,1996,19,-72.1454
6,17037,1996,20,-88.3944
6,17037,1996,21,-105.0231
6,17037,1996,22,-126.2408
6,17037,1996,23,-150.7119
6,17037,1996,24,-144.3778
6,17037,1997,16,-65.6188
6,17037,1997,17,-58.1255
6,17037,1997,18,-47.8603
6,17037,1997,19,-70.4734
6,17037,1997,20,-66.4984
6,17037,1997,21,-56.1861
6,17037,1997,22,-52.1328
6,17037,1997,23,-61.6229
6,17037,1997,24,-73.0538
6,17037,1998,16,35.5642
6,17037,1998,17,33.8595
6,17037,1998,18,55.0917
6,17037,1998,19,46.3156
6,17037,1998,20,47.2286
6,17037,1998,21,50.6089
6,17037,1998,22,34.8402
6,17037,1998,23,19.3561
6,17037,1998,24,25.8862
6,17037,1999,16,59.8952
6,17037,1999,17,44.5915
6,17037,1999,18,39.9847
6,17037,1999,19,58.4216
6,17037,1999,20,54.0126
6,17037,1999,21,76.2239
6,17037,1999,22,128.5392
6,17037,1999,23,127.2641
6,17037,1999,24,116.2822
6,17037,2000,16,24.2062
6,17037,2000,17,-0.2135
6,17037,2000,18,-21.3443
6,17037,2000,19,-32.1304
6,17037,2000,20,-30.5254
6,17037,2000,21,-56.5061
6,17037,2000,22,-73.9418
6,17037,2000,23,-91.9829
6,17037,2000,24,-92.1458
6,17037,2001,16,26.2162
6,17037,2001,17,4.7365
6,17037,2001,18,2.7877
6,17037,2001,19,-17.9914
6,17037,2001,20,-5.3554
6,17037,2001,21,12.8019
6,17037,2001,22,22.8982
6,17037,2001,23,42.8131
6,17037,2001,24,67.4122
6,17037,2002,16,-30.8678
6,17037,2002,17,3.9875
6,17037,2002,18,14.8337
6,17037,2002,19,54.8526
6,17037,2002,20,56.6466
6,17037,2002,21,69.1899
6,17037,2002,22,74.2432
6,17037,2002,23,117.4821
6,17037,2002,24,120.1522
6,17037,2003,16,-46.7748
6,17037,2003,17,-56.8635
6,17037,2003,18,-63.4683
6,17037,2003,19,-33.7324
6,17037,2003,20,-46.6114
6,17037,2003,21,-62.3821
6,17037,2003,22,-73.8798
6,17037,2003,23,-85.3099
6,17037,2003,24,-90.1278
6,17037,2004,16,46.1142
6,17037,2004,17,12.7785
6,17037,2004,18,-22.1773
6,17037,2004,19,-32.6144
6,17037,2004,20,-42.6194
6,17037,2004,21,-60.9301
6,17037,2004,22,-78.9998
6,17037,2004,23,-87.5899
6,17037,2004,24,-115.6248
6,17037,2005,16,54.4892
6,17037,2005,17,45.0175
6,17037,2005,18,72.5797
6,17037,2005,19,56.5676
6,17037,2005,20,67.5426
6,17037,2005,21,73.8939
6,17037,2005,22,73.5402
6,17037,2005,23,80.9961
6,17037,2005,24,89.6922
6,17037,2006,16,14.9402
6,17037,2006,17,3.7835
6,17037,2006,18,-11.6943
6,17037,2006,19,-18.0494
6,17037,2006,20,-13.7724
6,17037,2006,21,-7.9861
6,17037,2006,22,-0.8138
6,17037,2006,23,33.9061
6,17037,2006,24,32.1522
6,17037,2007,16,98.0942
6,17037,2007,17,80.3305
6,17037,2007,18,64.8987
6,17037,2007,19,62.5376
6,17037,2007,20,59.4626
6,17037,2007,21,40.0129
6,17037,2007,22,31.5262
6,17037,2007,23,30.4401
6,17037,2007,24,49.8972
6,17037,2008,16,-3.8318
6,17037,2008,17,-27.1015
6,17037,2008,18,-41.0793
6,17037,2008,19,-63.7894
6,17037,2008,20,-67.8974
6,17037,2008,21,-70.1101
6,17037,2008,22,-86.4508
6,17037,2008,23,-88.7129
6,17037,2008,24,-103.5008
6,17037,2009,16,-29.4838
6,17037,2009,17,-21.8875
6,17037,2009,18,-20.7103
6,17037,2009,19,-48.0634
6,17037,2009,20,-63.6614
6,17037,2009,21,-103.2621
6,17037,2009,22,-122.1788
6,17037,2009,23,-144.7629
6,17037,2009,24,-149.5478
6,17037,2010,16,42.6432
6,17037,2010,17,40.8965
6,17037,2010,18,27.8797
6,17037,2010,19,32.4006
6,17037,2010,20,40.7606
6,17037,2010,21,41.4399
6,17037,2010,22,46.7302
6,17037,2010,23,42.0481
6,17037,2010,24,55.0692
6,17037,2011,16,33.8202
6,17037,2011,17,19.2595
6,17037,2011,18,3.7527
6,17037,2011,19,8.3926
6,17037,2011,20,13.6716
6,17037,2011,21,64.7589
6,17037,2011,22,77.1842
6,17037,2011,23,89.0271
6,17037,2011,24,83.3422
6,17037,2012,16,77.4242
6,17037,2012,17,98.4165
6,17037,2012,18,97.7867
6,17037,2012,19,127.9686
6,17037,2012,20,139.8996
6,17037,2012,21,151.2419
6,17037,2012,22,163.9782
6,17037,2012,23,180.1901
6,17037,2012,24,171.4322
6,17037,2013,16,35.1622
6,17037,2013,17,21.5245
6,17037,2013,18,12.3287
6,17037,2013,19,-2.9704
6,17037,2013,20,-0.4274
6,17037,2013,21,35.5399
6,17037,2013,22,8.2372
6,17037,2013,23,-14.9089
6,17037,2013,24,-23.6518
6,17037,2014,16,44.8922
6,17037,2014,17,40.4405
6,17037,2014,18,38.8547
6,17037,2014,19,22.0976
6,17037,2014,20,5.4526
6,17037,2014,21,-28.0671
6,17037,2014,22,-50.2128
6,17037,2014,23,-70.2029
6,17037,2014,24,-78.1598
6,17037,2015,16,40.3792
6,17037,2015,17,20.6855
6,17037,2015,18,-7.3223
6,17037,2015,19,-37.7784
6,17037,2015,20,-49.7754
6,17037,2015,21,-59.0131
6,17037,2015,22,-58.4408
6,17037,2015,23,-69.7759
6,17037,2015,24,-74.8608
6,17037,2016,16,49.2952
6,17037,2016,17,41.2115
6,17037,2016,18,30.4157
6,17037,2016,19,13.4626
6,17037,2016,20,18.0076
6,17037,2016,21,8.6819
6,17037,2016,22,22.8972
6,17037,2016,23,19.3531
6,17037,2016,24,26.0522
6,17037,2017,16,61.1562
6,17037,2017,17,48.7795
6,17037,2017,18,18.4517
6,17037,2017,19,13.2306
6,17037,2017,20,7.7406
6,17037,2017,21,-5.3451
6,17037,2017,22,-17.0468
6,17037,2017,23,-31.9729
6,17037,2017,24,-46.4248
6,17037,2018,16,109.4212
6,17037,2018,17,96.9945
6,17037,2018,18,112.7937
6,17037,2018,19,108.0466
6,17037,2018,20,116.4146
6,17037,2018,21,101.6099
6,17037,2018,22,82.7992
6,17037,2018,23,68.0731
6,17037,2018,24,71.9222
7,17039,1994,16,34.2111
7,17039,1994,17,60.1769
7,17039,1994,18,45.8963
7,17039,1994,19,50.0914
7,17039,1994,20,41.9137
7,17039,1994,21,39.2688
7,17039,1994,22,23.0053
7,17039,1994,23,7.925
7,17039,1994,24,-12.234
7,17039,1995,16,-43.3159
7,17039,1995,17,-21.7621
7,17039,1995,18,-32.9917
7,17039,1995,19,-56.9776
7,17039,1995,20,-34.8653
7,17039,1995,21,-41.4472
7,17039,1995,22,-17.3937
7,17039,1995,23,-5.426
7,17039,1995,24,14.756
7,17039,1996,16,-39.7199
7,17039,1996,17,-32.4901
7,17039,1996,18,-22.6857
7,17039,1996,19,-23.8946
7,17039,1996,20,-38.2253
7,17039,1996,21,-40.2832
7,17039,1996,22,-59.4117
7,17039,1996,23,-76.61
7,17039,1996,24,-67.354
7,17039,1997,16,-97.1889
7,17039,1997,17,-86.9781
7,17039,1997,18,-83.3937
7,17039,1997,19,-105.6346
7,17039,1997,20,-111.4363
7,17039,1997,21,-106.1262
7,17039,1997,22,-91.8437
7,17039,1997,23,-106.243
7,17039,1997,24,-123.184
7,17039,1998,16,30.9031
7,17039,1998,17,28.4259
7,17039,1998,18,69.7373
7,17039,1998,19,68.0814
7,17039,1998,20,67.8807
7,17039,1998,21,78.2608
7,17039,1998,22,65.4493
7,17039,1998,23,52.765
7,17039,1998,24,56.336
7,17039,1999,16,84.3391
7,17039,1999,17,66.0079
7,17039,1999,18,55.1403
7,17039,1999,19,82.8394
7,17039,1999,20,71.9297
7,17039,1999,21,87.3238
7,17039,1999,22,114.7723
7,17039,1999,23,115.735
7,17039,1999,24,110.786
7,17039,2000,16,38.1011
7,17039,2000,17,16.2579
7,17039,2000,18,-3.9617
7,17039,2000,19,-6.0456
7,17039,2000,20,2.4557
7,17039,2000,21,-30.9632
7,17039,2000,22,-49.9417
7,17039,2000,23,-59.464
7,17039,2000,24,-56.844
7,17039,2001,16,58.7611
7,17039,2001,17,43.1219
7,17039,2001,18,32.1313
7,17039,2001,19,20.7394
7,17039,2001,20,39.4627
7,17039,2001,21,44.2178
7,17039,2001,22,53.3903
7,17039,2001,23,72.105
7,17039,2001,24,92.566
7,17039,2002,16,-11.3789
7,17039,2002,17,2.3429
7,17039,2002,18,25.2833
7,17039,2002,19,40.5674
7,17039,2002,20,37.1717
7,17039,2002,21,66.8508
7,17039,2002,22,74.0463
7,17039,2002,23,123.465
7,17039,2002,24,117.066
7,17039,2003,16,-54.7119
7,17039,2003,17,-75.1031
7,17039,2003,18,-85.1557
7,17039,2003,19,-69.7666
7,17039,2003,20,-76.2873
7,17039,2003,21,-97.1022
7,17039,2003,22,-112.0727
7,17039,2003,23,-124.252
7,17039,2003,24,-131.894
7,17039,2004,16,74.1671
7,17039,2004,17,45.0989
7,17039,2004,18,9.4613
7,17039,2004,19,-0.4536
7,17039,2004,20,2.0217
7,17039,2004,21,-21.1332
7,17039,2004,22,-44.1877
7,17039,2004,23,-53.432
7,17039,2004,24,-83.463
7,17039,2005,16,94.1691
7,17039,2005,17,91.2619
7,17039,2005,18,109.0903
7,17039,2005,19,100.0194
7,17039,2005,20,101.8677
7,17039,2005,21,106.2188
7,17039,2005,22,118.5723
7,17039,2005,23,136.425
7,17039,2005,24,149.136
7,17039,2006,16,12.1541
7,17039,2006,17,13.0599
7,17039,2006,18,-5.3347
7,17039,2006,19,-13.3546
7,17039,2006,20,-4.0703
7,17039,2006,21,-7.1902
7,17039,2006,22,1.8713
7,17039,2006,23,33.365
7,17039,2006,24,36.346
7,17039,2007,16,82.6111
7,17039,2007,17,70.9679
7,17039,2007,18,55.3873
7,17039,2007,19,42.5634
7,17039,2007,20,36.4167
7,17039,2007,21,3.6738
7,17039,2007,22,-5.0917
7,17039,2007,23,25.485
7,17039,2007,24,71.496
7,17039,2008,16,-27.1339
7,17039,2008,17,-48.7091
7,17039,2008,18,-60.7327
7,17039,2008,19,-85.0496
7,17039,2008,20,-87.3363
7,17039,2008,21,-95.2322
7,17039,2008,22,-109.2127
7,17039,2008,23,-113.59
7,17039,2008,24,-123.928
7,17039,2009,16,-15.7179
7,17039,2009,17,-3.2521
7,17039,2009,18,8.7903
7,17039,2009,19,-20.0656
7,17039,2009,20,-32.2863
7,17039,2009,21,-79.5282
7,17039,2009,22,-94.9217
7,17039,2009,23,-121.789
7,17039,2009,24,-123.716
7,17039,2010,16,29.9801
7,17039,2010,17,34.2049
7,17039,2010,18,21.4903
7,17039,2010,19,19.3754
7,17039,2010,20,28.2337
7,17039,2010,21,20.0908
7,17039,2010,22,51.8413
7,17039,2010,23,56.185
7,17039,2010,24,73.486
7,17039,2011,16,35.9251
7,17039,2011,17,19.9199
7,17039,2011,18,-1.8287
7,17039,2011,19,8.7154
7,17039,2011,20,14.5567
7,17039,2011,21,38.7668
7,17039,2011,22,75.2313
7,17039,2011,23,88.565
7,17039,2011,24,88.966
7,17039,2012,16,64.8131
7,17039,2012,17,67.4589
7,17039,2012,18,67.4873
7,17039,2012,19,84.9964
7,17039,2012,20,96.7227
7,17039,2012,21,99.0048
7,17039,2012,22,117.6523
7,17039,2012,23,125.685
7,17039,2012,24,137.226
7,17039,2013,16,-10.8589
7,17039,2013,17,-14.7921
7,17039,2013,18,-23.0967
7,17039,2013,19,-42.5006
7,17039,2013,20,-42.1043
7,17039,2013,21,-20.3212
7,17039,2013,22,-51.6087
7,17039,2013,23,-77.118
7,17039,2013,24,-85.702
7,17039,2014,16,29.1641
7,17039,2014,17,32.5009
7,17039,2014,18,31.9733
7,17039,2014,19,6.0974
7,17039,2014,20,-6.2133
7,17039,2014,21,-50.0602
7,17039,2014,22,-69.7957
7,17039,2014,23,-90.932
7,17039,2014,24,-103.405
7,17039,2015,16,48.1351
7,17039,2015,17,36.0319
7,17039,2015,18,11.9263
7,17039,2015,19,-19.6886
7,17039,2015,20,-30.7823
7,17039,2015,21,-45.2422
7,17039,2015,22,-41.2557
7,17039,2015,23,-46.939
7,17039,2015,24,-49.184
7,17039,2016,16,39.2911
7,17039,2016,17,40.6059
7,17039,2016,18,43.0003
7,17039,2016,19,14.3874
7,17039,2016,20,21.0127
7,17039,2016,21,19.2198
7,17039,2016,22,48.3013
7,17039,2016,23,47.955
7,17039,2016,24,63.816
7,17039,2017,16,71.6661
7,17039,2017,17,60.5789
7,17039,2017,18,38.2933
7,17039,2017,19,54.0224
7,17039,2017,20,58.6247
7,17039,2017,21,51.4308
7,17039,2017,22,46.7303
7,17039,2017,23,25.775
7,17039,2017,24,9.026
7,17039,2018,16,167.0831
7,17039,2018,17,169.7229
7,17039,2018,18,205.0993
7,17039,2018,19,200.9954
7,17039,2018,20,223.0857
7,17039,2018,21,201.1158
7,17039,2018,22,181.8023
7,17039,2018,23,170.725
7,17039,2018,24,188.926
8,17043,1994,16,55.8684
8,17043,1994,17,55.6516
8,17043,1994,18,39.6811
8,17043,1994,19,49.955
8,17043,1994,20,41.2861
8,17043,1994,21,33.8186
8,17043,1994,22,16.5758
8,17043,1994,23,3.8995
8,17043,1994,24,-33.7397
8,17043,1995,16,-6.4926
8,17043,1995,17,37.2476
8,17043,1995,18,33.0871
8,17043,1995,19,15.862
8,17043,1995,20,39.9381
8,17043,1995,21,38.6556
8,17043,1995,22,53.2808
8,17043,1995,23,65.8765
8,17043,1995,24,84.0053
8,17043,1996,16,-48.7826
8,17043,1996,17,-57.6684
8,17043,1996,18,-48.5439
8,17043,1996,19,-57.924
8,17043,1996,20,-74.5279
8,17043,1996,21,-92.4234
8,17043,1996,22,-111.5852
8,17043,1996,23,-134.4085
8,17043,1996,24,-118.5727
8,17043,1997,16,-76.6226
8,17043,1997,17,-72.3004
8,17043,1997,18,-68.0049
8,17043,1997,19,-89.011
8,17043,1997,20,-80.3039
8,17043,1997,21,-66.6954
8,17043,1997,22,-63.6672
8,17043,1997,23,-59.9795
8,17043,1997,24,-77.2787
8,17043,1998,16,49.4164
8,17043,1998,17,55.1246
8,17043,1998,18,83.0741
8,17043,1998,19,77.787
8,17043,1998,20,78.2341
8,17043,1998,21,103.1176
8,17043,1998,22,94.0208
8,17043,1998,23,84.1755
8,17043,1998,24,86.8253
8,17043,1999,16,91.5274
8,17043,1999,17,76.0766
8,17043,1999,18,70.5151
8,17043,1999,19,98.978
8,17043,1999,20,92.1331
8,17043,1999,21,101.4216
8,17043,1999,22,149.3128
8,17043,1999,23,152.9645
8,17043,1999,24,141.3953
8,17043,2000,16,29.6934
8,17043,2000,17,7.5666
8,17043,2000,18,-9.8219
8,17043,2000,19,-19.4
8,17043,2000,20,-17.9909
8,17043,2000,21,-47.7884
8,17043,2000,22,-67.3092
8,17043,2000,23,-80.6345
8,17043,2000,24,-82.0187
8,17043,2001,16,3.7884
8,17043,2001,17,-16.1324
8,17043,2001,18,-19.9259
8,17043,2001,19,-36.335
8,17043,2001,20,-21.6399
8,17043,2001,21,-4.2154
8,17043,2001,22,0.1168
8,17043,2001,23,20.6445
8,17043,2001,24,44.8753
8,17043,2002,16,-36.5946
8,17043,2002,17,-15.4924
8,17043,2002,18,-2.4279
8,17043,2002,19,14.898
8,17043,2002,20,9.5431
8,17043,2002,21,18.9696
8,17043,2002,22,26.9168
8,17043,2002,23,56.7105
8,17043,2002,24,75.6853
8,17043,2003,16,-61.8016
8,17043,2003,17,-70.0734
8,17043,2003,18,-77.6329
8,17043,2003,19,-54.81
8,17043,2003,20,-66.6719
8,17043,2003,21,-84.8604
8,17043,2003,22,-97.6622
8,17043,2003,23,-109.2485
8,17043,2003,24,-121.1767
8,17043,2004,16,58.0404
8,17043,2004,17,21.9886
8,17043,2004,18,-11.4579
8,17043,2004,19,-20.569
8,17043,2004,20,-24.2849
8,17043,2004,21,-39.2454
8,17043,2004,22,-59.2302
8,17043,2004,23,-63.3925
8,17043,2004,24,-92.8267
8,17043,2005,16,53.8254
8,17043,2005,17,41.0946
8,17043,2005,18,67.9491
8,17043,2005,19,54.748
8,17043,2005,20,77.1101
8,17043,2005,21,99.7386
8,17043,2005,22,103.1878
8,17043,2005,23,126.4445
8,17043,2005,24,145.7053
8,17043,2006,16,29.0974
8,17043,2006,17,15.3796
8,17043,2006,18,-5.1219
8,17043,2006,19,-13.19
8,17043,2006,20,-1.4869
8,17043,2006,21,-3.3564
8,17043,2006,22,9.3178
8,17043,2006,23,31.5695
8,17043,2006,24,28.6813
8,17043,2007,16,108.7144
8,17043,2007,17,91.1726
8,17043,2007,18,79.2501
8,17043,2007,19,78.865
8,17043,2007,20,73.5561
8,17043,2007,21,50.0606
8,17043,2007,22,45.1448
8,17043,2007,23,51.0115
8,17043,2007,24,67.6853
8,17043,2008,16,-5.5936
8,17043,2008,17,-37.1674
8,17043,2008,18,-49.8779
8,17043,2008,19,-69.355
8,17043,2008,20,-70.9799
8,17043,2008,21,-72.1744
8,17043,2008,22,-86.8812
8,17043,2008,23,-84.6745
8,17043,2008,24,-99.7887
8,17043,2009,16,-30.7396
8,17043,2009,17,-20.5624
8,17043,2009,18,-28.2749
8,17043,2009,19,-57.41
8,17043,2009,20,-71.6039
8,17043,2009,21,-105.5814
8,17043,2009,22,-116.7612
8,17043,2009,23,-133.4905
8,17043,2009,24,-136.4447
8,17043,2010,16,39.6404
8,17043,2010,17,37.2996
8,17043,2010,18,25.5141
8,17043,2010,19,39.283
8,17043,2010,20,51.5411
8,17043,2010,21,70.8136
8,17043,2010,22,93.0108
8,17043,2010,23,92.3275
8,17043,2010,24,107.5653
8,17043,2011,16,20.1724
8,17043,2011,17,2.3586
8,17043,2011,18,-12.6809
8,17043,2011,19,-7.273
8,17043,2011,20,-1.1059
8,17043,2011,21,19.4036
8,17043,2011,22,36.2048
8,17043,2011,23,58.4745
8,17043,2011,24,51.8353
8,17043,2012,16,77.8704
8,17043,2012,17,99.9746
8,17043,2012,18,101.9811
8,17043,2012,19,132.346
8,17043,2012,20,163.4221
8,17043,2012,21,180.0046
8,17043,2012,22,209.3378
8,17043,2012,23,221.0545
8,17043,2012,24,214.5353
8,17043,2013,16,18.8414
8,17043,2013,17,3.1496
8,17043,2013,18,-6.5599
8,17043,2013,19,-20.313
8,17043,2013,20,-16.9149
8,17043,2013,21,9.2766
8,17043,2013,22,-20.3972
8,17043,2013,23,-45.3585
8,17043,2013,24,-55.7547
8,17043,2014,16,43.6614
8,17043,2014,17,37.2366
8,17043,2014,18,35.6181
8,17043,2014,19,17.639
8,17043,2014,20,5.0321
8,17043,2014,21,-20.6894
8,17043,2014,22,-40.9262
8,17043,2014,23,-53.1925
8,17043,2014,24,-63.4957
8,17043,2015,16,33.4514
8,17043,2015,17,10.2306
8,17043,2015,18,-18.3049
8,17043,2015,19,-44.505
8,17043,2015,20,-54.8799
8,17043,2015,21,-54.1204
8,17043,2015,22,-47.3722
8,17043,2015,23,-51.6965
8,17043,2015,24,-57.1837
8,17043,2016,16,39.7114
8,17043,2016,17,30.0866
8,17043,2016,18,20.5561
8,17043,2016,19,10.665
8,17043,2016,20,18.4871
8,17043,2016,21,8.0946
